"Customer Name",TotalSales,"Customer ID"
"Liz Preis",21920.398999999994,LP-17095
"Keith Dawkins",49087.45600000001,KD-16495
"Sue Ann Reed",28251.12549999999,SA-20830
"Michael Chen",22834.263999999992,MC-17845
"Becky Castell",17602.026,BC-11125
"Sanjit Engle",73256.638,SE-20110
"Caroline Jumper",66478.442,CJ-12010
"Bill Shonely",63009.90300000003,BS-11365
"Dennis Pardue",32884.37400000002,DP-13390
"Christopher Schild",21911.158499999998,CS-12400
"Maribeth Schnelling",41089.809999999954,MS-17365
"Dana Kaydos",23658.140000000014,DK-12895
"Anne McFarland",33923.16200000001,AM-10705
"Katherine Hughes",18603.611999999997,KH-16360
"Liz Preis",21920.398999999994,LP-17095
"Joe Elijah",52033.06299999998,JE-15715
"Muhammed Yedwab",24806.396000000008,MY-18295
"Frank Carlisle",20488.077999999994,FC-14245
"Neil Ducich",17360.755,ND-18460
"Lindsay Castell",19479.775999999998,LC-16960
"Sam Zeldin",21554.633,SZ-20035
"Lena Creighton",44380.67400000002,LC-16885
"Jack O'Briant",19529.699,JO-15145
"Meg Tillman",17340.838999999996,MT-17815
"Edward Becker",19001.331999999984,EB-13750
"Roland Schwarz",22991.580000000005,RS-19765
"Olvera Toch",22911.724,OT-18730
"Becky Castell",17602.026,BC-11125
"Bradley Drucker",26449.79699999999,BD-11500
"Paul Van Hugh",17256.29600000001,PV-18985
"Shahid Collister",35365.084,SC-20380
"Natalie DeCherney",25688.338999999996,ND-18370
"Frank Carlisle",20488.077999999994,FC-14245
"Kelly Lampkin",26902.633999999984,KL-16555
"Frank Preis",24280.495999999996,FP-14320
"Katherine Hughes",18603.611999999997,KH-16360
"Tamara Chand",114107.09799999998,TC-20980
"Yana Sorensen",39927.00399999999,YS-21880
"Chris Cortes",23415.172,CC-12220
"Gary McGarr",21496.920000000002,GM-14440
"Jane Waco",46330.26400000002,JW-15220
"Trudy Schmidt",20208.493999999995,TS-21655
"Sam Zeldin",21554.633,SZ-20035
"Seth Vernon",68523.84600000002,SV-20365
"Rose O'Brian",22892.82799999999,RO-19780
"Pauline Webber",20729.465999999993,PW-19030
"Deirdre Greer",19174.91799999999,DG-13300
"Sharelle Roach",19400.880999999998,SR-20425
"Suzanne McNair",33380.39200000002,SM-20950
"Jim Kriz",28514.691999999985,JK-15640
"Maribeth Dona",22598.382,MD-17350
"Adam Hart",19502.087,AH-10075
"Laurel Beltran",29069.96399999997,LB-16795
"Nora Paige",23379.842,NP-18670
"Edward Becker",19001.331999999984,EB-13750
"Dan Campbell",20017.01799999999,DC-12850
"Clay Ludtke",65283.34599999998,CL-12565
"Scott Cohen",22378.79299999999,SC-20260
"Anne McFarland",33923.16200000001,AM-10705
"Adam Hart",19502.087,AH-10075
"Arianne Irving",26254.73599999999,AI-10855
"Thea Hudgings",17656.672000000002,TH-21115
"Jim Epp",46529.82599999999,JE-15610
"Joe Elijah",52033.06299999998,JE-15715
"Annie Thurman",22991.21399999998,AT-10735
"Daniel Raglin",50105.21799999997,DR-12940
"Frank Hawley",25144.254000000015,FH-14275
"Alejandro Savely",19273.671999999995,AS-10285
"Tamara Willingham",30987.725999999984,TW-21025
"Barry Französisch",17194.68600000001,BF-11020
"Tonja Turnell",32188.807999999983,TT-21460
"Patrick Gardner",18521.406999999992,PG-18820
"Dennis Pardue",32884.37400000002,DP-13390
"Sanjit Engle",73256.638,SE-20110
"Annie Thurman",22991.21399999998,AT-10735
"Alan Schoenberger",25494.000000000007,AS-10225
"Dave Hallsten",29597.221999999998,DH-13075
"Steven Roelle",26075.286000000007,SR-20740
"Sanjit Jacobs",22667.279999999984,SJ-20125
"Lena Creighton",44380.67400000002,LC-16885
"Noel Staavos",17788.923000000006,NS-18640
"Noel Staavos",17788.923000000006,NS-18640
"Henry Goldwyn",19105.074000000008,HG-14965
"Sarah Foster",20536.686,SF-20200
"Muhammed Yedwab",24806.396000000008,MY-18295
"Susan Pistek",23944.03899999999,SP-20920
"Maria Etezadi",63815.51800000002,ME-17320
"Harold Ryan",31492.787,HR-14830
"David Smith",17290.812799999992,DS-13180
"Mark Cousins",26592.837999999996,MC-17425
"Cassandra Brandow",36169.42700000001,CB-12025
"Laura Armstrong",51789.17200000004,LA-16780
"Mick Hernandez",33018.54300000001,MH-18115
"Seth Vernon",68523.84600000002,SV-20365
"Steven Roelle",26075.286000000007,SR-20740
"Brian Thompson",19180.501999999993,BT-11680
"Jim Kriz",28514.691999999985,JK-15640
"Karen Bern",18915.664999999997,KB-16240
"Fred Chung",23195.046000000006,FC-14335
"Fred Hopkins",40101.96,FH-14365
"Peter McVee",24693.961999999996,PM-19135
"Sanjit Engle",73256.638,SE-20110
"Henry Goldwyn",19105.074000000008,HG-14965
"Frank Hawley",25144.254000000015,FH-14275
"Henry Goldwyn",19105.074000000008,HG-14965
"Olvera Toch",22911.724,OT-18730
"Seth Vernon",68523.84600000002,SV-20365
"Philisse Overcash",29358.293,PO-19180
"David Bremer",17590.267999999996,DB-13120
"Noel Staavos",17788.923000000006,NS-18640
"Rick Reed",19813.561999999994,RR-19525
"Resi Pölking",30852.73999999997,RP-19390
"James Galang",38198.392,JG-15160
"Emily Ducich",20909.470000000005,ED-13885
"Patrick O'Brill",44204.03419999999,PO-18850
"Jonathan Doherty",38738.755999999994,JD-15895
"Steven Roelle",26075.286000000007,SR-20740
"Tanja Norvell",18781.370999999996,TN-21040
"Pauline Webber",20729.465999999993,PW-19030
"Adam Hart",19502.087,AH-10075
"Emily Ducich",20909.470000000005,ED-13885
"Christopher Schild",21911.158499999998,CS-12400
"Thomas Seio",32226.64,TS-21205
"Resi Pölking",30852.73999999997,RP-19390
"Paul Prost",42455.51999999999,PP-18955
"Justin Deggeller",52968.23049999999,JD-16150
"Pierre Wener",23269.864999999994,PW-19240
"Brian Moss",43702.86699999998,BM-11650
"Sung Pak",24171.437999999987,SP-20860
"Pauline Webber",20729.465999999993,PW-19030
"Max Jones",37693.37599999998,MJ-17740
"James Galang",38198.392,JG-15160
"Chloris Kastensmidt",18929.004999999997,CK-12205
"Lena Creighton",44380.67400000002,LC-16885
"Rick Bensley",27339.415999999997,RB-19465
"Ben Ferrer",35447.82199999999,BF-11170
"Brenda Bowman",40594.37800000002,BB-11545
"Ivan Liston",30244.435999999987,IL-15100
"Philisse Overcash",29358.293,PO-19180
"Dorothy Badders",23452.802799999998,DB-13555
"Lindsay Castell",19479.775999999998,LC-16960
"Mike Pelletier",30527.57,MP-18175
"Craig Molinari",23906.702400000013,CM-12715
"Justin Deggeller",52968.23049999999,JD-16150
"Joe Elijah",52033.06299999998,JE-15715
"Max Jones",37693.37599999998,MJ-17740
"Kean Thornton",27852.58839999999,KT-16480
"Suzanne McNair",33380.39200000002,SM-20950
"Pierre Wener",23269.864999999994,PW-19240
"Arthur Gainer",27064.747000000003,AG-10900
"Brenda Bowman",40594.37800000002,BB-11545
"Victoria Pisteka",19161.705999999995,VP-21760
"Shaun Weien",17529.244,SW-20455
"Karen Ferguson",63625.56599999999,KF-16285
"Frank Atkinson",17904.303999999996,FA-14230
"Jane Waco",46330.26400000002,JW-15220
"Tonja Turnell",32188.807999999983,TT-21460
"John Murray",45750.42599999998,JM-15865
"Sarah Brown",38465.996,SB-20185
"Toby Carlisle",25571.102000000006,TC-21295
"Carol Triggs",19451.397999999986,CT-11995
"Gary Zandusky",26130.899999999987,GZ-14470
"Muhammed Yedwab",24806.396000000008,MY-18295
"Frank Carlisle",20488.077999999994,FC-14245
"Lindsay Castell",19479.775999999998,LC-16960
"Gary Zandusky",26130.899999999987,GZ-14470
"Bill Donatelli",34033.070999999996,BD-11320
"Sue Ann Reed",28251.12549999999,SA-20830
"Anna Häberlin",47329.79399999998,AH-10690
"David Smith",17290.812799999992,DS-13180
"Anna Häberlin",47329.79399999998,AH-10690
"Frank Preis",24280.495999999996,FP-14320
"Ben Peterman",21661.743,BP-11185
"Jeremy Pistek",21437.644000000004,JP-15520
"Natalie Webber",43404.114000000016,NW-18400
"Scott Cohen",22378.79299999999,SC-20260
"Nick Crebassa",49450.43899999998,NC-18535
"Adam Shillingsburg",19531.809999999998,AS-10090
"Henry Goldwyn",19105.074000000008,HG-14965
"Rose O'Brian",22892.82799999999,RO-19780
"Christopher Conant",72774.47200000001,CC-12370
"Erin Smith",27891.115999999987,ES-14080
"Ruben Dartt",18803.524000000005,RD-19900
"Rob Lucas",37409.459999999985,RL-19615
"Denise Monton",24446.82199999998,DM-13345
"Harry Marie",48893.04480000001,HM-14860
"Tanja Norvell",18781.370999999996,TN-21040
"Victoria Pisteka",19161.705999999995,VP-21760
"Christine Sundaresam",19212.962000000003,CS-12355
"Patrick Gardner",18521.406999999992,PG-18820
"Mick Hernandez",33018.54300000001,MH-18115
"Neil Ducich",17360.755,ND-18460
"Noel Staavos",17788.923000000006,NS-18640
"Victoria Pisteka",19161.705999999995,VP-21760
"Rick Wilson",44384.40099999998,RW-19540
"Rick Bensley",27339.415999999997,RB-19465
"Sanjit Chand",84854.03399999999,SC-20095
"Resi Pölking",30852.73999999997,RP-19390
"Adrian Barton",86133.66100000001,AB-10105
"Neil Ducich",17360.755,ND-18460
"Sara Luxemburg",18318.061999999994,SL-20155
"Anthony Jacobs",29204.043999999998,AJ-10780
"Damala Kotsonis",19521.183999999997,DK-12835
"Emily Ducich",20909.470000000005,ED-13885
"Stewart Visinsky",24631.905000000013,SV-20785
"Anthony Rawles",27139.985999999986,AR-10825
"Rick Reed",19813.561999999994,RR-19525
"Bradley Drucker",26449.79699999999,BD-11500
"Maribeth Schnelling",41089.809999999954,MS-17365
"Becky Martin",69659.45000000001,BM-11140
"Sam Zeldin",21554.633,SZ-20035
"Dorothy Badders",23452.802799999998,DB-13555
"Ken Heidel",23513.76600000001,KH-16630
"Dianna Vittorini",19715.886999999995,DV-13465
"Rick Reed",19813.561999999994,RR-19525
"Alan Hwang",28832.093999999997,AH-10210
"Stewart Visinsky",24631.905000000013,SV-20785
"Matthew Grinstein",22711.676000000007,MG-17650
"Adrian Barton",86133.66100000001,AB-10105
"Ross Baird",33799.866,RB-19795
"Matt Abelman",25683.721,MA-17560
"Jeremy Lonsdale",18856.446000000007,JL-15505
"Aaron Smayling",18210.182000000008,AS-10045
"Dan Campbell",20017.01799999999,DC-12850
"Rick Huthwaite",41772.83999999998,RH-19510
"Thomas Boland",21474.123999999996,TB-21175
"Rick Duston",22458.23,RD-19480
"Theone Pippenger",26724.356,TP-21130
"Claudia Bergmann",24741.11550000001,CB-12535
"Quincy Jones",36650.038000000015,QJ-19255
"Kunst Miller",29456.821999999986,KM-16720
"Arthur Gainer",27064.747000000003,AG-10900
"Max Jones",37693.37599999998,MJ-17740
"Sanjit Jacobs",22667.279999999984,SJ-20125
"Laurel Beltran",29069.96399999997,LB-16795
"Sarah Brown",38465.996,SB-20185
"Jeremy Lonsdale",18856.446000000007,JL-15505
"Sean Miller",150258.40000000008,SM-20320
"Greg Matthias",18981.778,GM-14680
"Edward Hooks",60035.830000000016,EH-13765
"Fred Hopkins",40101.96,FH-14365
"Brian Thompson",19180.501999999993,BT-11680
"Adrian Barton",86133.66100000001,AB-10105
"Scot Coram",26231.757999999998,SC-20230
"Arianne Irving",26254.73599999999,AI-10855
"Michelle Huthwaite",17909.697999999993,MH-18025
"Frank Merwin",22417.19800000001,FM-14290
"Tracy Blumstein",28383.72799999997,TB-21520
"Resi Pölking",30852.73999999997,RP-19390
"Lena Radford",30857.341999999975,LR-16915
"Pauline Webber",20729.465999999993,PW-19030
"Jeremy Lonsdale",18856.446000000007,JL-15505
"Nathan Mautz",38756.043999999994,NM-18445
"Carlos Soltero",18166.45499999999,CS-11950
"Pete Kriz",48951.90400000001,PK-19075
"Harry Marie",48893.04480000001,HM-14860
"Alan Hwang",28832.093999999997,AH-10210
"Fred Chung",23195.046000000006,FC-14335
"Cathy Prescott",30984.602,CP-12085
"Sean Christensen",23826.364000000005,SC-20305
"Cassandra Brandow",36169.42700000001,CB-12025
"Luke Weiss",32523.114000000005,LW-17215
"Deborah Brumfield",27729.95700000001,DB-13270
"Nathan Mautz",38756.043999999994,NM-18445
"Roland Schwarz",22991.580000000005,RS-19765
"Michael Paige",23901.891999999996,MP-17965
"Anthony Rawles",27139.985999999986,AR-10825
"Eugene Barchas",18426.826,EB-14110
"Erin Smith",27891.115999999987,ES-14080
"Shahid Shariari",18340.857000000004,SS-20410
"Arthur Gainer",27064.747000000003,AG-10900
"Craig Yedwab",17400.126000000004,CY-12745
"Christine Kargatis",17637.606000000003,CK-12325
"Rose O'Brian",22892.82799999999,RO-19780
"Matt Abelman",25683.721,MA-17560
"Jonathan Doherty",38738.755999999994,JD-15895
"Rick Duston",22458.23,RD-19480
"Erin Smith",27891.115999999987,ES-14080
"Victoria Pisteka",19161.705999999995,VP-21760
"Carlos Soltero",18166.45499999999,CS-11950
"Sanjit Jacobs",22667.279999999984,SJ-20125
"Sarah Foster",20536.686,SF-20200
"Katherine Murray",33658.44599999999,KM-16375
"Frank Hawley",25144.254000000015,FH-14275
"Deirdre Greer",19174.91799999999,DG-13300
"Mitch Webber",32051.39999999999,MW-18220
"Bradley Drucker",26449.79699999999,BD-11500
"Nora Preis",47419.08250000001,NP-18700
"Rick Bensley",27339.415999999997,RB-19465
"William Brown",36148.859999999986,WB-21850
"Sean Christensen",23826.364000000005,SC-20305
"Nick Crebassa",49450.43899999998,NC-18535
"Jack O'Briant",19529.699,JO-15145
"Victoria Wilson",36676.202,VW-21775
"Ben Peterman",21661.743,BP-11185
"Paul Prost",42455.51999999999,PP-18955
"Steven Cartwright",31357.210000000014,SC-20725
"Greg Matthias",18981.778,GM-14680
"Chuck Clark",17220.299999999985,CC-12430
"Bart Watters",28502.15799999999,BW-11110
"Eugene Hildebrand",18078.853000000003,EH-14125
"Shahid Shariari",18340.857000000004,SS-20410
"Becky Castell",17602.026,BC-11125
"Muhammed Yedwab",24806.396000000008,MY-18295
"Natalie Fritzler",49936.92599999998,NF-18385
"Christopher Martinez",53724.069999999956,CM-12385
"Adam Bellavance",46396.06999999999,AB-10060
"Michael Moore",22764.429999999997,MM-17920
"Ruben Dartt",18803.524000000005,RD-19900
"Kean Thornton",27852.58839999999,KT-16480
"Speros Goranitis",18701.875999999993,SG-20605
"Aaron Smayling",18210.182000000008,AS-10045
"Sam Craven",20177.7636,SC-20020
"Suzanne McNair",33380.39200000002,SM-20950
"Eugene Barchas",18426.826,EB-14110
"Damala Kotsonis",19521.183999999997,DK-12835
"Sarah Brown",38465.996,SB-20185
"Frank Carlisle",20488.077999999994,FC-14245
"Theone Pippenger",26724.356,TP-21130
"Ed Braxton",20689.624,EB-13705
"Jeremy Pistek",21437.644000000004,JP-15520
"Denise Monton",24446.82199999998,DM-13345
"Henry Goldwyn",19105.074000000008,HG-14965
"Sanjit Chand",84854.03399999999,SC-20095
"Carlos Soltero",18166.45499999999,CS-11950
"Bill Donatelli",34033.070999999996,BD-11320
"Pauline Webber",20729.465999999993,PW-19030
"Bill Stewart",20274.730000000003,BS-11380
"Michael Moore",22764.429999999997,MM-17920
"Toby Carlisle",25571.102000000006,TC-21295
"Emily Phan",32868.36079999999,EP-13915
"Joseph Holt",47729.948,JH-15985
"Craig Molinari",23906.702400000013,CM-12715
"Mitch Webber",32051.39999999999,MW-18220
"Maribeth Schnelling",41089.809999999954,MS-17365
"Adam Shillingsburg",19531.809999999998,AS-10090
"Cindy Stewart",34140.40499999999,CS-12505
"Maria Etezadi",63815.51800000002,ME-17320
"Maxwell Schwartz",18831.432000000015,MS-17770
"Kristen Hastings",35207.109,KH-16690
"Lena Creighton",44380.67400000002,LC-16885
"Grace Kelly",38983.67000000003,GK-14620
"Ken Lonsdale",84431.51700000004,KL-16645
"Frank Merwin",22417.19800000001,FM-14290
"Emily Phan",32868.36079999999,EP-13915
"Sample Company A",27747.42200000001,SC-20050
"Tom Ashbrook",87573.71999999996,TA-21385
"Patrick O'Brill",44204.03419999999,PO-18850
"Suzanne McNair",33380.39200000002,SM-20950
"Heather Kirkland",29266.783999999985,HK-14890
"Susan Pistek",23944.03899999999,SP-20920
"Laurel Beltran",29069.96399999997,LB-16795
"Carlos Soltero",18166.45499999999,CS-11950
"Maribeth Dona",22598.382,MD-17350
"Deborah Brumfield",27729.95700000001,DB-13270
"Annie Thurman",22991.21399999998,AT-10735
"Dennis Kane",19910.936000000005,DK-13375
"Jill Fjeld",25189.932000000015,JF-15565
"Tamara Willingham",30987.725999999984,TW-21025
"Shahid Collister",35365.084,SC-20380
"Kunst Miller",29456.821999999986,KM-16720
"Joe Elijah",52033.06299999998,JE-15715
"Nick Crebassa",49450.43899999998,NC-18535
"Emily Phan",32868.36079999999,EP-13915
"Brosina Hoffman",37532.05100000001,BH-11710
"Emily Phan",32868.36079999999,EP-13915
"Sylvia Foulston",19841.221000000005,SF-20965
"Katherine Murray",33658.44599999999,KM-16375
"Luke Weiss",32523.114000000005,LW-17215
"Sample Company A",27747.42200000001,SC-20050
"Luke Foster",23583.108999999993,LF-17185
"Clay Ludtke",65283.34599999998,CL-12565
"Caroline Jumper",66478.442,CJ-12010
"Katherine Hughes",18603.611999999997,KH-16360
"Cassandra Brandow",36169.42700000001,CB-12025
"Brian Dahlen",19730.871,BD-11605
"Natalie Fritzler",49936.92599999998,NF-18385
"Sean Christensen",23826.364000000005,SC-20305
"George Ashbrook",23518.625999999997,GA-14515
"Craig Yedwab",17400.126000000004,CY-12745
"William Brown",36148.859999999986,WB-21850
"Edward Hooks",60035.830000000016,EH-13765
"Edward Hooks",60035.830000000016,EH-13765
"George Ashbrook",23518.625999999997,GA-14515
"George Ashbrook",23518.625999999997,GA-14515
"Ellis Ballard",26067.058,EB-13840
"Suzanne McNair",33380.39200000002,SM-20950
"Sara Luxemburg",18318.061999999994,SL-20155
"Speros Goranitis",18701.875999999993,SG-20605
"Rob Dowd",17477.393999999997,RD-19585
"Michael Moore",22764.429999999997,MM-17920
"Liz Preis",21920.398999999994,LP-17095
"Mike Pelletier",30527.57,MP-18175
"Tamara Manning",17723.935999999998,TM-21010
"Muhammed Yedwab",24806.396000000008,MY-18295
"Dave Hallsten",29597.221999999998,DH-13075
"Keith Herrera",35717.159,KH-16510
"Jamie Kunitz",25669.019999999993,JK-15205
"Christine Phan",35329.77500000001,CP-12340
"Noel Staavos",17788.923000000006,NS-18640
"John Lee",56418.10300000005,JL-15835
"Maribeth Dona",22598.382,MD-17350
"Helen Wasserman",55801.50399999999,HW-14935
"Corinna Mitchell",38037.357599999996,CM-12655
"Mark Packer",19236.731999999993,MP-17470
"Shaun Weien",17529.244,SW-20455
"Dianna Vittorini",19715.886999999995,DV-13465
"Maris LaWare",17529.05,ML-17410
"Ruben Ausman",22993.91400000001,RA-19885
"Tom Boeckenhauer",54076.44199999998,TB-21400
"Dave Brooks",25591.793999999987,DB-13060
"Chris Cortes",23415.172,CC-12220
