Row ID,Order ID,Customer Name,Segment,City,Region,Category,Sales,Subscription
9355,CA-2015-110324,Matt Abelman,Home Office,Jackson,Central,Office Supplies,19.44,Basic
9356,CA-2015-110324,Matt Abelman,Home Office,Jackson,Central,Office Supplies,3.64,Basic
9357,CA-2015-110324,Matt Abelman,Home Office,Jackson,Central,Office Supplies,18.54,Basic
9358,CA-2016-168046,Jonathan Doherty,Corporate,New York City,East,Office Supplies,43.12,Basic
9359,CA-2016-168046,Jonathan Doherty,Corporate,New York City,East,Furniture,313.722,Basic
9360,CA-2016-168046,Jonathan Doherty,Corporate,New York City,East,Furniture,45.98,Basic
9361,CA-2016-168046,Jonathan Doherty,Corporate,New York City,East,Office Supplies,428.68,Basic
9362,CA-2017-111591,Paul Stevenson,Home Office,Seattle,West,Office Supplies,30.576,Basic
9363,CA-2017-111591,Paul Stevenson,Home Office,Seattle,West,Office Supplies,13.02,Basic
9364,CA-2017-111591,Paul Stevenson,Home Office,Seattle,West,Furniture,22.14,Basic
9365,CA-2017-111591,Paul Stevenson,Home Office,Seattle,West,Office Supplies,359.32,Basic
9366,US-2014-166828,Jennifer Ferguson,Consumer,Saint Charles,Central,Office Supplies,11.56,Basic
9367,CA-2014-108147,Rick Duston,Consumer,Long Beach,East,Office Supplies,68.48,Basic
9368,CA-2014-108147,Rick Duston,Consumer,Long Beach,East,Office Supplies,1676.88,Basic
9369,CA-2016-154998,Erin Smith,Corporate,Lakewood,East,Office Supplies,37.94,Basic
9370,CA-2017-113460,Katherine Nockton,Corporate,Clinton,East,Furniture,272.97,Basic
9371,CA-2015-111339,Victoria Pisteka,Corporate,Columbus,East,Furniture,41.568,Basic
9372,CA-2015-111339,Victoria Pisteka,Corporate,Columbus,East,Furniture,317.058,Basic
9373,CA-2015-111339,Victoria Pisteka,Corporate,Columbus,East,Office Supplies,8.04,Basic
9374,CA-2017-102820,Carlos Soltero,Consumer,Pasadena,West,Technology,419.944,Basic
9375,CA-2016-149671,Ken Brennan,Corporate,Seattle,West,Office Supplies,61.38,Basic
9376,CA-2015-126347,Ashley Jarboe,Consumer,Los Angeles,West,Technology,50,Basic
9377,CA-2017-108756,Patrick O'Donnell,Consumer,East Orange,East,Technology,31.8,Basic
9378,CA-2017-155362,Dave Poirier,Corporate,Eau Claire,Central,Office Supplies,32.56,Basic
9379,CA-2016-117625,Gene McClure,Consumer,Chicago,Central,Office Supplies,7.072,Basic
9380,CA-2014-154158,Craig Carreira,Consumer,Tampa,South,Office Supplies,45.528,Basic
9381,CA-2014-154158,Craig Carreira,Consumer,Tampa,South,Furniture,64.784,Basic
9382,CA-2014-154158,Craig Carreira,Consumer,Tampa,South,Office Supplies,424.272,Basic
9383,CA-2014-154158,Craig Carreira,Consumer,Tampa,South,Office Supplies,1.344,Basic
9384,CA-2014-154158,Craig Carreira,Consumer,Tampa,South,Office Supplies,83.92,Basic
9385,CA-2017-100433,Sanjit Jacobs,Home Office,New York City,East,Office Supplies,25.92,Basic
9386,CA-2017-163097,Sarah Foster,Consumer,Mesa,West,Furniture,120.576,Basic
9387,US-2017-127292,Raymond Messe,Consumer,Burlington,East,Office Supplies,79.92,Basic
9388,US-2017-127292,Raymond Messe,Consumer,Burlington,East,Office Supplies,12.28,Basic
9389,US-2017-127292,Raymond Messe,Consumer,Burlington,East,Office Supplies,542.94,Basic
9390,US-2017-127292,Raymond Messe,Consumer,Burlington,East,Office Supplies,2.04,Basic
9391,CA-2015-163734,Katherine Murray,Home Office,Houston,Central,Office Supplies,228.92,Basic
9392,CA-2017-162474,Frank Hawley,Corporate,Aurora,Central,Technology,7.992,Basic
9393,CA-2015-130848,Deirdre Greer,Corporate,Denver,West,Furniture,582.336,Basic
9394,CA-2014-125997,Mitch Webber,Consumer,New York City,East,Technology,629.95,Basic
9395,CA-2014-125997,Mitch Webber,Consumer,New York City,East,Furniture,631.782,Basic
9396,CA-2014-125997,Mitch Webber,Consumer,New York City,East,Furniture,801.568,Basic
9397,CA-2014-125997,Mitch Webber,Consumer,New York City,East,Office Supplies,75.18,Basic
9398,CA-2014-125997,Mitch Webber,Consumer,New York City,East,Office Supplies,30.98,Basic
9399,CA-2014-125997,Mitch Webber,Consumer,New York City,East,Technology,1349.91,Basic
9400,CA-2016-103128,Sung Chung,Consumer,Arlington Heights,Central,Office Supplies,14.112,Basic
9401,CA-2015-167696,Bradley Drucker,Consumer,Newport News,South,Office Supplies,31.12,Basic
9402,CA-2014-159814,Liz Pelletier,Consumer,Tucson,West,Furniture,4.272,Basic
9403,CA-2016-105459,Nora Preis,Consumer,New York City,East,Furniture,209.148,Basic
9404,CA-2016-105459,Nora Preis,Consumer,New York City,East,Office Supplies,1591.02,Basic
9405,CA-2017-141663,Dave Poirier,Corporate,Philadelphia,East,Office Supplies,7.92,Basic
9406,CA-2014-152618,Rick Bensley,Home Office,Chicago,Central,Technology,574.91,Basic
9407,CA-2014-152618,Rick Bensley,Home Office,Chicago,Central,Office Supplies,8.448,Basic
9408,CA-2017-162789,Logan Currie,Consumer,New York City,East,Technology,1071,Basic
9409,CA-2017-162789,Logan Currie,Consumer,New York City,East,Furniture,12.07,Basic
9410,US-2017-110149,William Brown,Consumer,Philadelphia,East,Office Supplies,3.273,Basic
9411,US-2017-110149,William Brown,Consumer,Philadelphia,East,Furniture,87.92,Basic
9412,CA-2016-108959,Maya Herman,Corporate,Glendale,West,Office Supplies,104.696,Basic
9413,CA-2015-164777,Sean Christensen,Consumer,Los Angeles,West,Furniture,2803.92,Basic
9414,CA-2016-132017,Matt Hagelstein,Corporate,Houston,Central,Office Supplies,6.816,Basic
9415,CA-2015-127824,John Castell,Consumer,Seattle,West,Technology,249.584,Basic
9416,CA-2015-127824,John Castell,Consumer,Seattle,West,Office Supplies,17.94,Basic
9417,CA-2015-127824,John Castell,Consumer,Seattle,West,Furniture,10.11,Basic
9418,CA-2014-148285,Ross DeVincentis,Home Office,Fayetteville,South,Office Supplies,10.368,Basic
9419,CA-2014-148285,Ross DeVincentis,Home Office,Fayetteville,South,Office Supplies,11.952,Basic
9420,CA-2017-152926,Steve Chapman,Corporate,Houston,Central,Office Supplies,15.224,Basic
9421,CA-2017-152926,Steve Chapman,Corporate,Houston,Central,Office Supplies,21.984,Basic
9422,CA-2014-145254,Nick Crebassa,Corporate,San Francisco,West,Technology,604.752,Basic
9423,CA-2014-145254,Nick Crebassa,Corporate,San Francisco,West,Office Supplies,40.7,Basic
9424,CA-2014-145254,Nick Crebassa,Corporate,San Francisco,West,Technology,302.376,Basic
9425,CA-2014-145254,Nick Crebassa,Corporate,San Francisco,West,Technology,45,Basic
9426,CA-2014-116246,Luke Weiss,Consumer,New York City,East,Furniture,3785.292,Basic
9427,CA-2016-160479,Angele Hood,Consumer,Seattle,West,Office Supplies,35.4,Basic
9428,CA-2014-167486,Jack O'Briant,Corporate,Buffalo,East,Furniture,199.9,Basic
9429,CA-2014-152100,Victoria Wilson,Corporate,Huntsville,Central,Furniture,1212.96,Basic
9430,CA-2015-166219,Ben Peterman,Corporate,Dallas,Central,Technology,1099.96,Basic
9431,CA-2015-166219,Ben Peterman,Corporate,Dallas,Central,Furniture,103.481,Basic
9432,CA-2015-111864,Paul Prost,Home Office,Philadelphia,East,Office Supplies,5.904,Basic
9433,CA-2015-119627,Steven Cartwright,Consumer,Peoria,West,Technology,30.08,Basic
9434,CA-2015-119627,Steven Cartwright,Consumer,Peoria,West,Office Supplies,36.288,Basic
9435,CA-2015-119627,Steven Cartwright,Consumer,Peoria,West,Office Supplies,10.272,Basic
9436,CA-2015-119627,Steven Cartwright,Consumer,Peoria,West,Technology,252.8,Basic
9437,CA-2015-160787,Bryan Mills,Consumer,Philadelphia,East,Office Supplies,2.946,Basic
9438,CA-2017-107853,Carlos Daly,Consumer,Oceanside,West,Office Supplies,12.96,Basic
9439,CA-2017-126144,Greg Matthias,Consumer,Philadelphia,East,Technology,285.576,Basic
9440,US-2014-154655,Barry Pond,Corporate,Chicago,Central,Office Supplies,22.24,Basic
9441,CA-2014-100391,Barry Weirich,Consumer,New York City,East,Office Supplies,14.62,Basic
9442,CA-2014-165477,Ricardo Emerson,Consumer,Kent,East,Office Supplies,48.36,Basic
9443,CA-2017-165904,Hallie Redmond,Home Office,Jacksonville,South,Office Supplies,16.256,Basic
9444,CA-2017-165904,Hallie Redmond,Home Office,Jacksonville,South,Technology,219.184,Basic
9445,CA-2015-104052,Tracy Poddar,Corporate,Coppell,Central,Technology,95.84,Basic
9446,CA-2015-168277,Karl Braun,Consumer,Indianapolis,Central,Office Supplies,12.39,Basic
9447,CA-2016-158617,Anna Chung,Consumer,Lawrence,Central,Office Supplies,35.88,Basic
9448,CA-2017-136882,Duane Noonan,Consumer,Tulsa,Central,Furniture,477.3,Basic
9449,US-2016-148957,Chuck Clark,Home Office,Redmond,West,Office Supplies,12.32,Basic
9450,CA-2014-140032,Toby Swindell,Consumer,San Francisco,West,Office Supplies,8.608,Basic
9451,CA-2017-145506,Meg O'Connel,Home Office,Spokane,West,Office Supplies,136.26,Basic
9452,CA-2015-129546,Roy Phan,Corporate,Los Angeles,West,Office Supplies,186.15,Basic
9453,CA-2015-129546,Roy Phan,Corporate,Los Angeles,West,Office Supplies,81.792,Basic
9454,CA-2015-129546,Roy Phan,Corporate,Los Angeles,West,Office Supplies,47.19,Basic
9455,CA-2015-129546,Roy Phan,Corporate,Los Angeles,West,Technology,36.784,Basic
9456,CA-2016-140977,James Lanier,Home Office,Chattanooga,South,Technology,91.475,Basic
9457,CA-2017-151855,Bart Watters,Corporate,Greensboro,South,Technology,27.192,Basic
9458,CA-2017-151855,Bart Watters,Corporate,Greensboro,South,Office Supplies,12.06,Basic
9459,CA-2014-138240,Shirley Jackson,Consumer,San Francisco,West,Office Supplies,144.6,Basic
9460,CA-2014-138240,Shirley Jackson,Consumer,San Francisco,West,Technology,15.992,Basic
9461,CA-2014-101833,Frank Gastineau,Home Office,New York City,East,Office Supplies,34.44,Basic
9462,CA-2014-100867,Eugene Hildebrand,Home Office,Lakewood,West,Technology,321.552,Basic
9463,US-2017-109610,Brendan Sweed,Corporate,Louisville,South,Furniture,701.96,Basic
9464,CA-2014-156545,Joy Smith,Consumer,Columbus,East,Office Supplies,19.456,Basic
9465,CA-2014-109127,John Castell,Consumer,Newark,East,Office Supplies,17.28,Basic
9466,CA-2016-126858,Janet Molinari,Corporate,Seattle,West,Furniture,31.96,Basic
9467,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Office Supplies,164.688,Basic
9468,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Furniture,166.5,Basic
9469,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Office Supplies,12.96,Basic
9470,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Office Supplies,110.96,Basic
9471,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Technology,99.98,Basic
9472,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Office Supplies,11.424,Basic
9473,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Furniture,128.124,Basic
9474,CA-2017-102925,Christina DeMoss,Consumer,New York City,East,Furniture,101.4,Basic
9475,CA-2015-100818,Janet Molinari,Corporate,Chicago,Central,Office Supplies,5.904,Basic
9476,CA-2015-100818,Janet Molinari,Corporate,Chicago,Central,Office Supplies,173.488,Basic
9477,CA-2015-100818,Janet Molinari,Corporate,Chicago,Central,Furniture,51.56,Basic
9478,CA-2015-100818,Janet Molinari,Corporate,Chicago,Central,Office Supplies,3.564,Basic
9479,CA-2014-126193,Shahid Shariari,Consumer,Oswego,Central,Office Supplies,13.16,Basic
9480,CA-2014-126193,Shahid Shariari,Consumer,Oswego,Central,Office Supplies,3.828,Basic
9481,CA-2014-126193,Shahid Shariari,Consumer,Oswego,Central,Office Supplies,304.99,Basic
9482,CA-2017-150504,Harry Greene,Consumer,Dallas,Central,Office Supplies,18.16,Basic
9483,CA-2015-158351,Becky Castell,Home Office,Philadelphia,East,Technology,319.984,Basic
9484,CA-2014-122679,Alejandro Ballentine,Home Office,Los Angeles,West,Office Supplies,19.68,Basic
9485,CA-2016-164770,Muhammed Yedwab,Corporate,Houston,Central,Furniture,781.864,Basic
9486,CA-2016-164770,Muhammed Yedwab,Corporate,Houston,Central,Office Supplies,30.816,Basic
9487,CA-2017-130505,Natalie Fritzler,Consumer,Wheeling,East,Furniture,673.344,Basic
9488,US-2017-125213,Nona Balk,Corporate,Paterson,East,Office Supplies,6.54,Basic
9489,CA-2015-156566,Eric Murdock,Consumer,Portland,West,Technology,572.8,Basic
9490,US-2016-102232,Maureen Fritzler,Corporate,Huntsville,South,Office Supplies,197.05,Basic
9491,CA-2017-111738,Christopher Martinez,Consumer,San Francisco,West,Office Supplies,2022.272,Basic
9492,CA-2017-111738,Christopher Martinez,Consumer,San Francisco,West,Office Supplies,9.12,Basic
9493,CA-2017-163188,Erin Creighton,Consumer,Oklahoma City,Central,Office Supplies,38.16,Basic
9494,CA-2016-105207,Bill Overfelt,Corporate,Broken Arrow,Central,Furniture,1592.85,Basic
9495,CA-2016-105207,Bill Overfelt,Corporate,Broken Arrow,Central,Office Supplies,11.88,Basic
9496,US-2016-123610,Vivian Mathis,Consumer,Mission Viejo,West,Technology,120,Basic
9497,US-2016-123610,Vivian Mathis,Consumer,Mission Viejo,West,Office Supplies,8.67,Basic
9498,CA-2017-118213,Adam Bellavance,Home Office,Greenwood,Central,Office Supplies,4.41,Basic
9499,CA-2017-118213,Adam Bellavance,Home Office,Greenwood,Central,Office Supplies,167.94,Basic
9500,CA-2017-118213,Adam Bellavance,Home Office,Greenwood,Central,Office Supplies,67.8,Basic
9501,CA-2016-149237,Chris McAfee,Consumer,Milwaukee,Central,Furniture,26.94,Basic
9502,US-2015-158589,Kelly Williams,Consumer,San Francisco,West,Furniture,32.04,Basic
9503,CA-2016-101329,Michael Moore,Consumer,Rome,East,Office Supplies,32.13,Basic
9504,CA-2016-101329,Michael Moore,Consumer,Rome,East,Office Supplies,2.88,Basic
9505,CA-2016-113607,Pauline Webber,Corporate,New York City,East,Technology,1091.93,Basic
9506,CA-2016-113607,Pauline Webber,Corporate,New York City,East,Office Supplies,111.96,Basic
9507,CA-2014-149104,Ruben Dartt,Consumer,Dearborn Heights,Central,Office Supplies,26.7,Basic
9508,CA-2014-149104,Ruben Dartt,Consumer,Dearborn Heights,Central,Office Supplies,40.2,Basic
9509,CA-2014-149104,Ruben Dartt,Consumer,Dearborn Heights,Central,Office Supplies,13.89,Basic
9510,CA-2014-149104,Ruben Dartt,Consumer,Dearborn Heights,Central,Office Supplies,689.82,Basic
9511,CA-2016-105263,Liz MacKendrick,Consumer,New York City,East,Office Supplies,38.34,Basic
9512,CA-2014-130575,Cari Sayre,Corporate,Chicago,Central,Office Supplies,9.264,Basic
9513,CA-2017-142461,Kean Thornton,Consumer,Dallas,Central,Furniture,204.6664,Basic
9514,CA-2016-125220,Bobby Elias,Consumer,Appleton,Central,Technology,1649.75,Basic
9515,CA-2014-100293,Neil Französisch,Home Office,Jacksonville,South,Office Supplies,91.056,Basic
9516,CA-2014-154165,Delfina Latchford,Consumer,Chicago,Central,Office Supplies,54.208,Basic
9517,CA-2015-123939,Maurice Satty,Consumer,Bowling Green,East,Technology,26.982,Basic
9518,CA-2015-123939,Maurice Satty,Consumer,Bowling Green,East,Office Supplies,6.912,Basic
9519,CA-2015-123939,Maurice Satty,Consumer,Bowling Green,East,Office Supplies,435.504,Basic
9520,US-2017-104451,Michelle Moray,Consumer,San Francisco,West,Office Supplies,81.08,Basic
9521,CA-2016-101189,Jennifer Braxton,Corporate,Los Angeles,West,Office Supplies,93.02,Basic
9522,CA-2014-169446,Speros Goranitis,Consumer,Chicago,Central,Technology,323.976,Basic
9523,CA-2014-169446,Speros Goranitis,Consumer,Chicago,Central,Office Supplies,15.552,Basic
9524,CA-2014-169446,Speros Goranitis,Consumer,Chicago,Central,Office Supplies,32.592,Basic
9525,CA-2017-156958,Patrick Bzostek,Home Office,Seattle,West,Office Supplies,83.92,Basic
9526,CA-2017-156958,Patrick Bzostek,Home Office,Seattle,West,Furniture,199.9,Basic
9527,CA-2017-156958,Patrick Bzostek,Home Office,Seattle,West,Technology,31.176,Basic
9528,CA-2017-156958,Patrick Bzostek,Home Office,Seattle,West,Office Supplies,172.752,Basic
9529,CA-2017-156958,Patrick Bzostek,Home Office,Seattle,West,Office Supplies,9.296,Basic
9530,CA-2017-101637,Ann Chong,Corporate,Beaumont,Central,Office Supplies,12.768,Basic
9531,CA-2017-111759,Mathew Reese,Home Office,Seattle,West,Office Supplies,52.76,Basic
9532,CA-2017-102729,Benjamin Farhat,Home Office,Dallas,Central,Office Supplies,55.616,Basic
9533,CA-2016-116596,Ben Wallace,Consumer,New York City,East,Furniture,427.644,Basic
9534,CA-2016-116596,Ben Wallace,Consumer,New York City,East,Office Supplies,40.67,Basic
9535,CA-2016-116596,Ben Wallace,Consumer,New York City,East,Office Supplies,33.48,Basic
9536,CA-2016-116596,Ben Wallace,Consumer,New York City,East,Office Supplies,9.728,Basic
9537,CA-2017-124191,Troy Staebel,Consumer,Chicago,Central,Furniture,8.856,Basic
9538,CA-2016-148747,Aaron Smayling,Corporate,San Francisco,West,Furniture,477.666,Basic
9539,US-2017-169488,Allen Armold,Consumer,Providence,East,Office Supplies,16.9,Basic
9540,US-2017-169488,Allen Armold,Consumer,Providence,East,Office Supplies,39.96,Basic
9541,CA-2015-135727,Paul Stevenson,Home Office,Phoenix,West,Furniture,191.968,Basic
9542,CA-2015-135251,Rachel Payne,Corporate,Houston,Central,Office Supplies,35.52,Basic
9543,CA-2015-135251,Rachel Payne,Corporate,Houston,Central,Office Supplies,6.23,Basic
9544,CA-2015-135251,Rachel Payne,Corporate,Houston,Central,Office Supplies,56.704,Basic
9545,CA-2015-135251,Rachel Payne,Corporate,Houston,Central,Furniture,369.1992,Basic
9546,CA-2014-166590,Noah Childs,Corporate,Columbus,Central,Technology,1.98,Basic
9547,CA-2014-166590,Noah Childs,Corporate,Columbus,Central,Office Supplies,75.88,Basic
9548,CA-2016-131744,Stewart Carmichael,Corporate,Philadelphia,East,Office Supplies,6.848,Basic
9549,CA-2016-131744,Stewart Carmichael,Corporate,Philadelphia,East,Office Supplies,4.626,Basic
9550,CA-2016-131744,Stewart Carmichael,Corporate,Philadelphia,East,Office Supplies,453.6,Basic
9551,CA-2015-160864,Nicole Fjeld,Home Office,San Jose,West,Office Supplies,13.848,Basic
9552,CA-2015-147690,Sam Craven,Consumer,Philadelphia,East,Office Supplies,577.584,Basic
9553,CA-2015-163923,Brendan Dodson,Home Office,Springfield,South,Technology,151.96,Basic
9554,CA-2016-125724,Suzanne McNair,Corporate,Broomfield,West,Furniture,68.432,Basic
9555,CA-2015-111612,Eugene Barchas,Consumer,Columbus,East,Furniture,71.12,Basic
9556,CA-2015-111612,Eugene Barchas,Consumer,Columbus,East,Office Supplies,3.008,Basic
9557,CA-2015-156853,Harold Pawlan,Home Office,Concord,East,Office Supplies,184.66,Basic
9558,CA-2014-103086,Evan Bailliet,Consumer,Houston,Central,Furniture,5.312,Basic
9559,CA-2016-129280,Susan MacKendrick,Consumer,Newark,East,Technology,132.52,Basic
9560,CA-2016-129280,Susan MacKendrick,Consumer,Newark,East,Office Supplies,195.64,Basic
9561,CA-2016-129280,Susan MacKendrick,Consumer,Newark,East,Furniture,51.968,Basic
9562,CA-2016-129280,Susan MacKendrick,Consumer,Newark,East,Technology,431.976,Basic
9563,CA-2016-129280,Susan MacKendrick,Consumer,Newark,East,Technology,224.937,Basic
9564,CA-2016-129280,Susan MacKendrick,Consumer,Newark,East,Office Supplies,6,Basic
9565,CA-2015-161242,Catherine Glotzbach,Home Office,Los Angeles,West,Office Supplies,11.76,Basic
9566,CA-2014-130428,Trudy Glocke,Consumer,Tampa,South,Furniture,1125.488,Basic
9567,CA-2014-130428,Trudy Glocke,Consumer,Tampa,South,Office Supplies,12.645,Basic
9568,CA-2014-130428,Trudy Glocke,Consumer,Tampa,South,Office Supplies,4.032,Basic
9569,CA-2017-104388,Damala Kotsonis,Corporate,Fremont,Central,Technology,79.96,Basic
9570,CA-2015-113131,Maria Bertelson,Consumer,Columbus,East,Office Supplies,6.732,Basic
9571,CA-2015-113131,Maria Bertelson,Consumer,Columbus,East,Office Supplies,33.568,Basic
9572,CA-2015-113131,Maria Bertelson,Consumer,Columbus,East,Office Supplies,15.84,Basic
9573,CA-2015-113131,Maria Bertelson,Consumer,Columbus,East,Office Supplies,24.424,Basic
9574,CA-2015-113131,Maria Bertelson,Consumer,Columbus,East,Office Supplies,17.12,Basic
9575,CA-2015-148495,Sandra Flanagan,Consumer,Pomona,West,Furniture,31.56,Basic
9576,CA-2015-143147,Pamela Stobb,Consumer,San Antonio,Central,Furniture,105.686,Basic
9577,CA-2015-143147,Pamela Stobb,Consumer,San Antonio,Central,Technology,399.54,Basic
9578,CA-2015-143147,Pamela Stobb,Consumer,San Antonio,Central,Furniture,104.93,Basic
9579,CA-2017-152975,Roger Barcio,Home Office,New York City,East,Technology,1079.85,Basic
9580,CA-2017-152975,Roger Barcio,Home Office,New York City,East,Office Supplies,70.98,Basic
9581,CA-2017-152975,Roger Barcio,Home Office,New York City,East,Office Supplies,29.95,Basic
9582,CA-2017-152975,Roger Barcio,Home Office,New York City,East,Furniture,589.41,Basic
9583,CA-2016-107475,Roy Skaria,Home Office,Philadelphia,East,Office Supplies,9.648,Basic
9584,CA-2017-116127,Sarah Brown,Consumer,New York City,East,Furniture,400.784,Basic
9585,CA-2017-132584,Heather Jas,Home Office,Detroit,Central,Office Supplies,53.72,Basic
9586,CA-2016-160598,Stuart Van,Corporate,Miami,South,Office Supplies,31.008,Basic
9587,CA-2016-108630,Bobby Elias,Consumer,Concord,West,Office Supplies,61.12,Basic
9588,US-2017-129203,Brendan Murry,Corporate,Chicago,Central,Office Supplies,195.136,Basic
9589,CA-2017-110940,Annie Zypern,Consumer,Wheeling,Central,Office Supplies,121.536,Basic
9590,CA-2014-119172,Harold Dahlen,Home Office,Chicago,Central,Office Supplies,17.472,Basic
9591,CA-2014-119172,Harold Dahlen,Home Office,Chicago,Central,Office Supplies,104.58,Basic
9592,US-2016-105452,Barry Franz,Home Office,Pasadena,Central,Furniture,24.7,Basic
9593,US-2016-105452,Barry Franz,Home Office,Pasadena,Central,Furniture,302.72,Basic
9594,CA-2017-108931,Henia Zydlo,Consumer,New York City,East,Office Supplies,8.56,Basic
9595,CA-2017-108931,Henia Zydlo,Consumer,New York City,East,Office Supplies,11.56,Basic
9596,CA-2017-104619,Keith Dawkins,Corporate,San Jose,West,Office Supplies,25.86,Basic
9597,CA-2017-104619,Keith Dawkins,Corporate,San Jose,West,Office Supplies,276.784,Basic
9598,CA-2017-104619,Keith Dawkins,Corporate,San Jose,West,Technology,110.352,Basic
9599,CA-2015-149517,Frank Carlisle,Home Office,Sacramento,West,Furniture,60.84,Basic
9600,CA-2015-116841,Theone Pippenger,Consumer,Springfield,West,Office Supplies,35.208,Basic
9601,CA-2017-107797,Ed Braxton,Corporate,Mansfield,Central,Office Supplies,41.472,Basic
9602,CA-2016-117604,Jeremy Pistek,Consumer,Jonesboro,South,Office Supplies,239.5,Basic
9603,CA-2014-130155,Tamara Dahlen,Consumer,Virginia Beach,South,Office Supplies,34.2,Basic
9604,CA-2016-129861,Denise Monton,Corporate,Rochester,East,Furniture,376.866,Basic
9605,CA-2015-138625,Emily Grady,Consumer,Chesapeake,South,Office Supplies,197.72,Basic
9606,US-2017-122672,Henry Goldwyn,Corporate,Lancaster,East,Technology,70.72,Basic
9607,US-2017-122672,Henry Goldwyn,Corporate,Lancaster,East,Office Supplies,194.352,Basic
9608,CA-2017-117128,Bart Folk,Consumer,New York City,East,Office Supplies,21.6,Basic
9609,CA-2017-117128,Bart Folk,Consumer,New York City,East,Office Supplies,11.07,Basic
9610,CA-2016-130638,Sanjit Chand,Consumer,Los Angeles,West,Furniture,282.84,Basic
9611,CA-2016-130638,Sanjit Chand,Consumer,Los Angeles,West,Office Supplies,27.72,Basic
9612,CA-2017-144365,Carlos Soltero,Consumer,Jackson,South,Office Supplies,11.68,Basic
9613,CA-2016-110086,Bill Donatelli,Consumer,Woodland,West,Technology,239.984,Basic
9614,CA-2014-128524,Mary Zewe,Corporate,Seattle,West,Office Supplies,22.98,Basic
9615,CA-2014-128524,Mary Zewe,Corporate,Seattle,West,Technology,102.13,Basic
9616,CA-2014-128524,Mary Zewe,Corporate,Seattle,West,Office Supplies,2033.584,Basic
9617,CA-2016-140256,Pauline Webber,Corporate,Los Angeles,West,Office Supplies,5.76,Basic
9618,CA-2017-160633,Bill Stewart,Corporate,Bowling Green,East,Technology,899.982,Basic
9619,CA-2017-160633,Bill Stewart,Corporate,Bowling Green,East,Office Supplies,86.352,Basic
9620,CA-2017-160633,Bill Stewart,Corporate,Bowling Green,East,Technology,139.96,Basic
9621,CA-2014-115133,Dianna Arnett,Home Office,Lancaster,East,Office Supplies,16.704,Basic
9622,CA-2014-115133,Dianna Arnett,Home Office,Lancaster,East,Technology,3.152,Basic
9623,CA-2014-115133,Dianna Arnett,Home Office,Lancaster,East,Office Supplies,32.896,Basic
9624,CA-2017-137449,Max Engle,Consumer,Dallas,Central,Office Supplies,21.392,Basic
9625,CA-2017-137449,Max Engle,Consumer,Dallas,Central,Furniture,307.314,Basic
9626,CA-2017-137449,Max Engle,Consumer,Dallas,Central,Furniture,409.9992,Basic
9627,CA-2017-103520,Maya Herman,Corporate,Lubbock,Central,Office Supplies,9.248,Basic
9628,CA-2014-139283,Bobby Trafton,Consumer,Detroit,Central,Office Supplies,14.67,Basic
9629,CA-2014-118192,Michael Moore,Consumer,Newark,East,Office Supplies,37.408,Basic
9630,CA-2014-118192,Michael Moore,Consumer,Newark,East,Office Supplies,3.438,Basic
9631,CA-2016-168844,Neoma Murray,Consumer,New York City,East,Office Supplies,7.152,Basic
9632,CA-2016-168844,Neoma Murray,Consumer,New York City,East,Technology,179.7,Basic
9633,CA-2017-154809,Mark Hamilton,Consumer,Minneapolis,Central,Office Supplies,90.64,Basic
9634,CA-2014-151330,Toby Carlisle,Consumer,Everett,East,Technology,177,Basic
9635,CA-2014-151330,Toby Carlisle,Consumer,Everett,East,Office Supplies,79.45,Basic
9636,CA-2014-151330,Toby Carlisle,Consumer,Everett,East,Furniture,1628.82,Basic
9637,CA-2014-124702,Maya Herman,Corporate,Seattle,West,Furniture,137.54,Basic
9638,CA-2014-124702,Maya Herman,Corporate,Seattle,West,Furniture,730.2,Basic
9639,US-2017-125808,Emily Phan,Consumer,Los Angeles,West,Office Supplies,11.56,Basic
9640,CA-2015-116638,Joseph Holt,Consumer,Concord,South,Furniture,4297.644,Basic
9641,CA-2014-104563,Craig Molinari,Corporate,Seattle,West,Office Supplies,20.65,Basic
9642,CA-2014-104563,Craig Molinari,Corporate,Seattle,West,Office Supplies,204.9,Basic
9643,CA-2014-104563,Craig Molinari,Corporate,Seattle,West,Furniture,436.704,Basic
9644,CA-2014-104563,Craig Molinari,Corporate,Seattle,West,Furniture,481.568,Basic
9645,US-2017-107979,Frank Olsen,Consumer,Glendale,West,Technology,89.544,Basic
9646,US-2017-107979,Frank Olsen,Consumer,Glendale,West,Office Supplies,35.168,Basic
9647,US-2017-107979,Frank Olsen,Consumer,Glendale,West,Office Supplies,72.588,Basic
9648,CA-2014-150518,Mitch Webber,Consumer,Coon Rapids,Central,Office Supplies,221.16,Basic
9649,CA-2014-150518,Mitch Webber,Consumer,Coon Rapids,Central,Technology,281.97,Basic
9650,CA-2016-107104,Maribeth Schnelling,Consumer,Los Angeles,West,Furniture,3406.664,Basic
